customer_id,sign_date,first_order_date,last_order_date,total_price,buy_cnt
USER_0836,2018-03-01,2019-01-25,2019-01-25,323,5
USER_0221,2018-03-01,2019-01-25,2019-01-26,1470,14
USER_1355,2018-03-01,2019-01-11,2019-12-14,46369,572
USER_0389,2018-03-01,2019-09-13,2019-10-05,2658,3
USER_0874,2018-03-01,2019-02-28,2019-02-28,9459,66
USER_0344,2018-03-01,2019-01-03,2019-01-03,154,1
USER_0158,2018-03-01,2019-06-11,2019-06-11,298,17
USER_1321,2018-03-01,2019-04-19,2019-04-19,37,3
USER_0006,2018-03-01,2019-05-26,2019-06-25,6965,91
USER_0153,2018-03-01,2019-03-18,2019-03-18,69,4
USER_0325,2018-03-01,2019-09-06,2019-09-06,1077,38
USER_0808,2018-03-01,2019-01-10,2019-01-10,2287,12
USER_1234,2018-03-01,2019-05-19,2019-12-03,4166,43
USER_0801,2018-03-01,2019-11-22,2019-11-23,3707,26
USER_1220,2018-03-01,2019-04-18,2019-04-18,24,4
USER_0631,2018-03-01,2019-03-19,2019-12-06,1413,22
USER_0356,2018-03-01,2019-03-23,2019-03-23,358,7
USER_0296,2018-03-01,2019-06-03,2019-06-21,1453,27
USER_0437,2018-03-01,2019-01-17,2019-09-09,5046,70
USER_0622,2018-03-01,2019-02-15,2019-12-28,4560,55
USER_0438,2018-03-01,2019-01-15,2019-01-15,3588,22
USER_0918,2018-03-01,2019-05-24,2019-05-24,504,17
USER_0620,2018-03-01,2019-02-13,2019-08-08,10630,146
USER_0084,2018-03-01,2019-08-24,2019-10-05,2740,51
USER_1027,2018-04-01,2019-08-01,2019-08-01,2105,26
USER_0052,2018-04-01,2019-08-13,2019-08-14,546,16
USER_0963,2018-04-01,2019-07-17,2019-07-17,776,11
USER_0104,2018-04-01,2019-03-01,2019-11-27,6806,65
USER_1434,2018-04-01,2019-03-20,2019-03-21,1720,30
USER_1402,2018-04-01,2019-05-15,2019-07-12,1030,12
USER_1083,2018-04-01,2019-04-17,2019-04-18,4609,66
USER_1089,2018-04-01,2019-03-15,2019-06-02,1630,19
USER_0304,2018-04-01,2019-06-20,2019-11-14,3489,52
USER_1269,2018-04-01,2019-12-21,2019-12-22,1010,11
USER_0346,2018-04-01,2019-08-02,2019-08-02,3,1
USER_0621,2018-04-01,2019-11-22,2019-11-22,3040,19
USER_0987,2018-04-01,2019-12-15,2019-12-15,38,3
USER_0210,2018-04-01,2019-07-06,2019-07-06,119,1
USER_0826,2018-04-01,2019-08-29,2019-12-07,5410,45
USER_1459,2018-04-01,2019-01-30,2019-11-27,5900,52
USER_1195,2018-04-01,2019-02-07,2019-10-04,9247,86
USER_1349,2018-04-01,2019-03-17,2019-03-18,1203,33
USER_0211,2018-04-01,2019-08-14,2019-09-04,2592,23
USER_0149,2018-04-01,2019-04-18,2019-09-07,3840,66
USER_0001,2018-04-01,2019-03-24,2019-11-02,13856,60
USER_0978,2018-04-01,2019-05-06,2019-05-06,1296,37
USER_0982,2018-04-01,2019-02-23,2019-05-06,1319,22
USER_0534,2018-04-01,2019-10-12,2019-10-12,935,4
USER_0509,2018-04-01,2019-04-24,2019-04-25,1498,21
USER_0352,2018-04-01,2019-03-22,2019-10-05,3356,32
USER_0931,2018-04-01,2019-03-16,2019-03-16,3,1
USER_0501,2018-04-01,2019-06-02,2019-11-21,1805,20
USER_0981,2018-04-01,2019-10-02,2019-10-02,28,4
USER_0674,2018-04-01,2019-08-08,2019-10-06,2480,30
USER_0700,2018-04-01,2019-04-16,2019-05-24,59,2
USER_0974,2018-04-01,2019-08-17,2019-08-17,263,8
USER_0685,2018-04-01,2019-01-24,2019-12-09,1177,20
USER_0321,2018-04-01,2019-08-28,2019-08-28,563,9
USER_0915,2018-04-01,2019-04-27,2019-04-27,607,7
USER_1186,2018-05-01,2019-05-01,2019-11-28,7530,69
USER_1189,2018-05-01,2019-03-05,2019-03-05,248,10
USER_1246,2018-05-01,2019-01-28,2019-06-22,1961,21
USER_1281,2018-05-01,2019-12-12,2019-12-12,207,4
USER_0128,2018-05-01,2019-06-26,2019-10-28,4058,56
USER_0247,2018-05-01,2019-05-31,2019-05-31,478,5
USER_0734,2018-05-01,2019-03-07,2019-03-07,3102,34
USER_0140,2018-05-01,2019-02-01,2019-11-27,11692,110
USER_1376,2018-05-01,2019-01-06,2019-03-26,5454,73
USER_0300,2018-05-01,2019-02-01,2019-09-22,3767,31
USER_1444,2018-05-01,2019-06-20,2019-07-12,2575,33
USER_0706,2018-05-01,2019-12-07,2019-12-07,149,20
USER_0162,2018-05-01,2019-08-08,2019-08-08,195,6
USER_0698,2018-05-01,2019-05-02,2019-10-16,3620,45
USER_0667,2018-05-01,2019-03-05,2019-12-05,26699,315
USER_0844,2018-05-01,2019-06-26,2019-06-26,1866,12
USER_0845,2018-05-01,2019-12-31,2019-12-31,738,5
USER_0904,2018-05-01,2019-03-31,2019-04-06,6408,70
USER_0912,2018-05-01,2019-10-28,2019-10-28,1030,17
USER_0942,2018-05-01,2019-05-26,2019-12-03,1359,36
USER_0980,2018-05-01,2019-04-03,2019-04-04,791,21
USER_0812,2018-05-01,2019-06-12,2019-08-30,4233,50
USER_1008,2018-05-01,2019-12-07,2019-12-07,2487,31
USER_1023,2018-05-01,2019-05-30,2019-05-30,1431,16
USER_1249,2018-05-01,2019-01-02,2019-01-02,545,7
USER_0516,2018-05-01,2019-04-19,2019-10-03,20,2
USER_1063,2018-05-01,2019-05-16,2019-05-16,551,20
USER_1078,2018-05-01,2019-03-24,2019-08-29,2847,30
USER_1120,2018-05-01,2019-01-13,2019-10-03,1475,11
USER_0460,2018-05-01,2019-06-22,2019-06-22,929,11
USER_1158,2018-05-01,2019-05-07,2019-07-06,5275,86
USER_0106,2018-05-01,2019-08-21,2019-08-21,530,11
USER_0451,2018-05-01,2019-12-27,2019-12-27,4266,30
USER_1165,2018-05-01,2019-08-08,2019-08-08,2601,29
USER_0448,2018-05-01,2019-08-24,2019-08-24,96,3
USER_1179,2018-05-01,2019-05-24,2019-05-25,1391,28
USER_1450,2018-06-01,2019-12-08,2019-12-08,4739,23
USER_0969,2018-06-01,2019-09-27,2019-09-27,202,4
USER_0525,2018-06-01,2019-01-23,2019-12-21,1953,17
USER_0336,2018-06-01,2019-10-23,2019-10-23,238,1
USER_1180,2018-06-01,2019-02-07,2019-04-17,9066,77
USER_0269,2018-06-01,2019-11-13,2019-11-13,2348,17
USER_0802,2018-06-01,2019-04-06,2019-07-11,2639,49
USER_0941,2018-06-01,2019-01-25,2019-01-25,727,20
USER_0465,2018-06-01,2019-01-31,2019-01-31,258,3
USER_1412,2018-06-01,2019-03-31,2019-03-31,4823,66
USER_0418,2018-06-01,2019-05-02,2019-09-28,5329,44
USER_1415,2018-06-01,2019-02-11,2019-12-05,8621,96
USER_1052,2018-06-01,2019-06-14,2019-12-08,3075,60
USER_0775,2018-06-01,2019-06-13,2019-06-13,221,8
USER_0865,2018-06-01,2019-03-23,2019-03-23,3299,44
USER_1032,2018-06-01,2019-04-10,2019-04-10,56,6
USER_0983,2018-06-01,2019-08-28,2019-09-26,6577,60
USER_0480,2018-06-01,2019-03-04,2019-03-04,910,15
USER_0647,2018-06-01,2019-07-13,2019-07-13,38,1
USER_0241,2018-06-01,2019-05-12,2019-09-12,346,21
USER_0432,2018-06-01,2019-08-27,2019-08-27,1118,11
USER_0456,2018-06-01,2019-02-04,2019-07-18,3260,37
USER_0166,2018-06-01,2019-08-26,2019-10-12,889,20
USER_0483,2018-06-01,2019-04-05,2019-11-11,3046,34
USER_0182,2018-06-01,2019-01-30,2019-01-30,207,3
USER_1382,2018-06-01,2019-01-04,2019-11-21,11437,105
USER_1136,2018-06-01,2019-06-13,2019-10-17,1569,32
USER_1364,2018-07-01,2019-09-27,2019-09-27,1026,11
USER_0035,2018-07-01,2019-03-06,2019-11-01,6771,36
USER_0377,2018-07-01,2019-12-20,2019-12-20,3253,23
USER_1301,2018-07-01,2019-06-12,2019-06-12,16,1
USER_0407,2018-07-01,2019-01-29,2019-09-25,3244,51
USER_1210,2018-07-01,2019-04-19,2019-04-19,19,1
USER_1297,2018-07-01,2019-05-11,2019-05-11,2341,53
USER_1256,2018-07-01,2019-03-19,2019-08-17,2556,74
USER_0868,2018-07-01,2019-11-15,2019-12-04,1291,9
USER_0651,2018-07-01,2019-09-08,2019-09-08,845,16
USER_0505,2018-07-01,2019-12-11,2019-12-11,604,14
USER_0614,2018-07-01,2019-09-27,2019-10-03,8507,35
USER_0434,2018-07-01,2019-12-12,2019-12-12,2076,20
USER_0478,2018-07-01,2019-05-12,2019-11-12,3139,25
USER_0681,2018-07-01,2019-12-25,2019-12-26,2552,23
USER_1017,2018-07-01,2019-08-10,2019-08-10,1573,33
USER_1110,2018-07-01,2019-03-22,2019-09-21,6250,76
USER_1172,2018-07-01,2019-05-28,2019-05-29,2036,25
USER_0354,2018-07-01,2019-09-05,2019-09-05,3179,36
USER_0670,2018-07-01,2019-03-07,2019-03-07,829,23
USER_0265,2018-07-01,2019-06-13,2019-06-13,1187,14
USER_1237,2018-07-01,2019-01-22,2019-12-22,2742,19
USER_0765,2018-07-01,2019-02-24,2019-03-15,6248,87
USER_0528,2018-07-01,2019-04-14,2019-04-14,369,10
USER_1035,2018-07-01,2019-12-05,2019-12-05,3083,18
USER_1312,2018-07-01,2019-03-22,2019-12-04,5108,61
USER_0606,2018-07-01,2019-08-09,2019-08-09,865,7
USER_0586,2018-08-01,2019-10-04,2019-10-14,5200,28
USER_0911,2018-08-01,2019-01-22,2019-08-19,535,6
USER_1069,2018-08-01,2019-06-14,2019-09-05,3071,47
USER_1207,2018-08-01,2019-05-18,2019-12-27,2227,25
USER_1003,2018-08-01,2019-08-15,2019-10-27,2979,27
USER_1002,2018-08-01,2019-11-05,2019-11-05,5846,41
USER_1456,2018-08-01,2019-01-15,2019-08-30,2485,17
USER_1245,2018-08-01,2019-04-13,2019-04-13,160,2
USER_0708,2018-08-01,2019-07-12,2019-07-12,51,3
USER_1105,2018-08-01,2019-09-28,2019-09-28,40,1
USER_1112,2018-08-01,2019-04-20,2019-04-20,3439,34
USER_1113,2018-08-01,2019-09-30,2019-09-30,1052,13
USER_0475,2018-08-01,2019-01-30,2019-01-30,17,2
USER_0827,2018-08-01,2019-05-12,2019-05-12,913,6
USER_0293,2018-08-01,2019-01-25,2019-12-12,4005,42
USER_1407,2018-08-01,2019-05-02,2019-11-21,2900,40
USER_0837,2018-08-01,2019-01-22,2019-11-28,2096,37
USER_0788,2018-08-01,2019-03-30,2019-09-27,8206,76
USER_0688,2018-08-01,2019-08-03,2019-08-03,275,8
USER_0590,2018-08-01,2019-03-07,2019-05-24,1710,13
USER_0384,2018-08-01,2019-12-13,2019-12-13,751,10
USER_0116,2018-08-01,2019-10-23,2019-10-24,9402,56
USER_0833,2018-08-01,2019-07-27,2019-12-18,16009,175
USER_0252,2018-08-01,2019-09-18,2019-09-18,2525,39
USER_0393,2018-08-01,2019-07-13,2019-07-13,7,1
USER_0899,2018-08-01,2019-05-09,2019-05-09,8346,118
USER_0925,2018-08-01,2019-07-20,2019-08-16,934,10
USER_0921,2018-08-01,2019-08-01,2019-08-01,20,2
USER_0226,2018-08-01,2019-04-29,2019-11-25,17812,130
USER_0016,2018-09-01,2019-07-31,2019-08-22,2846,26
USER_0503,2018-09-01,2019-03-16,2019-10-19,2357,14
USER_1387,2018-09-01,2019-02-04,2019-07-26,54,2
USER_1146,2018-09-01,2019-05-24,2019-05-24,618,18
USER_1028,2018-09-01,2019-05-23,2019-12-04,1899,18
USER_0096,2018-09-01,2019-04-12,2019-09-30,9921,77
USER_1399,2018-09-01,2019-04-17,2019-04-17,492,12
USER_1129,2018-09-01,2019-01-10,2019-08-06,1264,16
USER_1257,2018-09-01,2019-06-04,2019-06-04,1042,9
USER_0781,2018-09-01,2019-08-28,2019-08-28,19,1
USER_0185,2018-09-01,2019-07-07,2019-07-07,170,6
USER_1039,2018-09-01,2019-03-16,2019-03-16,654,9
USER_1154,2018-09-01,2019-12-15,2019-12-15,1251,17
USER_0809,2018-09-01,2019-09-22,2019-09-22,519,10
USER_0910,2018-09-01,2019-06-13,2019-06-13,916,15
USER_0263,2018-09-01,2019-09-23,2019-10-23,2166,29
USER_0539,2018-09-01,2019-05-23,2019-05-23,887,26
USER_0251,2018-09-01,2019-01-05,2019-01-05,1286,6
USER_0397,2018-09-01,2019-04-21,2019-10-04,2613,44
USER_0136,2018-09-01,2019-06-01,2019-10-03,1024,12
USER_1313,2018-09-01,2019-04-05,2019-04-05,988,15
USER_0627,2018-09-01,2019-01-28,2019-06-12,4516,29
USER_0492,2018-09-01,2019-03-06,2019-06-22,1329,14
USER_0330,2018-09-01,2019-05-08,2019-12-19,4407,61
USER_0194,2018-09-01,2019-09-06,2019-09-06,179,9
USER_1084,2018-09-01,2019-05-31,2019-05-31,3653,55
USER_0919,2018-09-01,2019-10-06,2019-10-06,2058,28
USER_1461,2018-09-01,2019-12-13,2019-12-13,2397,21
USER_0711,2018-09-01,2019-11-03,2019-11-03,250,2
USER_0743,2018-09-01,2019-08-17,2019-08-17,724,17
USER_1378,2018-09-01,2019-01-04,2019-01-04,5304,58
USER_0036,2018-10-01,2019-05-18,2019-11-28,3200,27
USER_0086,2018-10-01,2019-10-02,2019-10-02,766,5
USER_0230,2018-10-01,2019-08-07,2019-08-22,3363,40
USER_1250,2018-10-01,2019-03-04,2019-08-17,2184,50
USER_0258,2018-10-01,2019-08-25,2019-09-30,763,14
USER_0629,2018-10-01,2019-12-27,2019-12-27,163,2
USER_0262,2018-10-01,2019-12-23,2019-12-23,4332,34
USER_0917,2018-10-01,2019-03-29,2019-03-29,2942,22
USER_0268,2018-10-01,2019-04-19,2019-04-19,738,21
USER_1051,2018-10-01,2019-05-14,2019-08-22,1366,20
USER_1354,2018-10-01,2019-01-27,2019-04-20,3202,43
USER_0568,2018-10-01,2019-01-30,2019-05-19,1761,36
USER_1426,2018-10-01,2019-08-18,2019-11-29,1221,21
USER_0363,2018-10-01,2019-07-14,2019-07-14,123,9
USER_0544,2018-10-01,2019-10-20,2019-10-23,4908,29
USER_0773,2018-10-01,2019-02-10,2019-10-05,1435,21
USER_0778,2018-10-01,2019-03-21,2019-10-14,11427,163
USER_0311,2018-10-01,2019-03-21,2019-03-21,1547,24
USER_1206,2018-10-01,2019-12-24,2019-12-24,121,1
USER_0412,2018-10-01,2019-01-04,2019-07-26,114,5
USER_1344,2018-10-01,2019-05-16,2019-10-14,9197,119
USER_0025,2018-10-01,2019-01-02,2019-11-21,5607,44
USER_0350,2018-10-01,2019-07-29,2019-07-30,3989,69
USER_0886,2018-11-01,2019-04-16,2019-04-16,459,2
USER_0446,2018-11-01,2019-03-20,2019-09-09,419,14
USER_1222,2018-11-01,2019-04-02,2019-04-03,10877,161
USER_0301,2018-11-01,2019-04-06,2019-04-06,1572,30
USER_0998,2018-11-01,2019-06-14,2019-06-14,2424,40
USER_0510,2018-11-01,2019-06-07,2019-11-27,3685,47
USER_0078,2018-11-01,2019-09-26,2019-11-05,4380,75
USER_0070,2018-11-01,2019-09-30,2019-09-30,903,12
USER_0119,2018-11-01,2019-05-05,2019-08-01,1994,52
USER_1305,2018-11-01,2019-04-18,2019-04-18,929,9
USER_1351,2018-11-01,2019-02-06,2019-05-08,752,14
USER_0964,2018-11-01,2019-03-24,2019-03-24,665,16
USER_0442,2018-11-01,2019-05-04,2019-05-04,2340,51
USER_0398,2018-11-01,2019-04-17,2019-09-11,4189,52
USER_0056,2018-11-01,2019-08-12,2019-11-08,19018,187
USER_0566,2018-11-01,2019-04-07,2019-07-27,525,6
USER_1240,2018-11-01,2019-01-31,2019-01-31,22,3
USER_0183,2018-11-01,2019-02-03,2019-02-03,4563,67
USER_0966,2018-11-01,2019-03-24,2019-08-01,393,15
USER_0318,2018-11-01,2019-12-02,2019-12-02,2784,19
USER_0600,2018-11-01,2019-11-11,2019-11-11,2085,11
USER_1134,2018-11-01,2019-06-13,2019-07-13,306,6
USER_0821,2018-11-01,2019-04-11,2019-04-11,590,10
USER_1346,2018-11-01,2019-01-24,2019-01-24,616,12
USER_1359,2018-11-01,2019-01-17,2019-01-17,1400,17
USER_0088,2018-11-01,2019-06-09,2019-06-09,38,2
USER_1178,2018-11-01,2019-03-15,2019-03-16,7162,72
USER_0894,2018-11-01,2019-12-08,2019-12-08,118,4
USER_0891,2018-12-01,2019-10-20,2019-10-20,2725,35
USER_0636,2018-12-01,2019-06-15,2019-06-15,917,13
USER_0858,2018-12-01,2019-01-29,2019-01-29,24,2
USER_1310,2018-12-01,2019-10-10,2019-10-11,7797,44
USER_0735,2018-12-01,2019-03-06,2019-03-06,252,5
USER_1328,2018-12-01,2019-04-01,2019-11-03,5693,80
USER_1345,2018-12-01,2019-08-10,2019-08-10,477,12
USER_0829,2018-12-01,2019-09-08,2019-11-21,3495,48
USER_0672,2018-12-01,2019-11-16,2019-11-16,2917,22
USER_1366,2018-12-01,2019-05-01,2019-06-28,4818,42
USER_0545,2018-12-01,2019-12-19,2019-12-19,1401,11
USER_1370,2018-12-01,2019-04-24,2019-04-24,1834,26
USER_1384,2018-12-01,2019-01-17,2019-01-17,20,1
USER_1398,2018-12-01,2019-01-24,2019-01-24,5124,65
USER_1422,2018-12-01,2019-05-23,2019-11-16,2870,36
USER_0285,2018-12-01,2019-08-11,2019-08-11,1571,48
USER_0260,2018-12-01,2019-07-15,2019-07-15,658,21
USER_1085,2018-12-01,2019-05-23,2019-05-23,31,1
USER_0997,2018-12-01,2019-05-24,2019-05-24,457,10
USER_1104,2018-12-01,2019-02-01,2019-02-02,7022,69
USER_0965,2018-12-01,2019-08-15,2019-08-15,2234,35
USER_0253,2018-12-01,2019-06-12,2019-06-12,45,1
USER_0452,2018-12-01,2019-06-08,2019-06-08,322,4
USER_0615,2018-12-01,2019-10-13,2019-10-13,480,6
USER_1193,2018-12-01,2019-01-23,2019-01-23,1836,10
USER_0913,2018-12-01,2019-01-13,2019-01-13,1408,8
USER_1358,2018-12-01,2019-01-01,2019-01-26,34578,297
USER_1224,2018-12-01,2019-01-11,2019-06-05,3082,47
USER_1243,2019-01-01,2019-05-30,2019-11-17,4395,48
USER_0957,2019-01-01,2019-05-24,2019-05-24,663,3
USER_0120,2019-01-01,2019-12-21,2019-12-21,3730,37
USER_1229,2019-01-01,2019-08-18,2019-08-18,4340,79
USER_0033,2019-01-01,2019-01-18,2019-12-16,13922,128
USER_0142,2019-01-01,2019-11-17,2019-12-03,2021,23
USER_0430,2019-01-01,2019-04-30,2019-07-07,1043,17
USER_0447,2019-01-01,2019-01-23,2019-12-16,20989,88
USER_0388,2019-01-01,2019-07-14,2019-07-14,326,7
USER_1319,2019-01-01,2019-06-08,2019-06-08,2803,25
USER_0322,2019-01-01,2019-10-17,2019-11-27,1884,24
USER_0804,2019-01-01,2019-12-11,2019-12-11,1366,12
USER_0884,2019-01-01,2019-08-23,2019-12-07,1066,18
USER_0712,2019-01-01,2019-10-19,2019-10-20,2506,28
USER_1396,2019-01-01,2019-05-19,2019-05-19,112,7
USER_1036,2019-01-01,2019-10-02,2019-10-03,4980,35
USER_0869,2019-01-01,2019-02-26,2019-11-03,11920,138
USER_1064,2019-01-01,2019-04-30,2019-04-30,3459,46
USER_1233,2019-01-01,2019-11-28,2019-11-28,2107,17
USER_0701,2019-01-01,2019-08-18,2019-11-29,1416,10
USER_0547,2019-01-01,2019-04-27,2019-10-20,2655,11
USER_1300,2019-01-01,2019-06-03,2019-08-17,1211,12
USER_1079,2019-01-01,2019-03-27,2019-12-10,5544,75
USER_1091,2019-01-01,2019-01-16,2019-01-16,233,5
USER_1272,2019-01-01,2019-06-06,2019-06-06,350,9
USER_0902,2019-02-01,2019-04-10,2019-12-09,6053,50
USER_0206,2019-02-01,2019-03-04,2019-07-31,364,5
USER_0807,2019-02-01,2019-03-18,2019-12-01,1370,17
USER_1092,2019-02-01,2019-02-13,2019-11-27,1524,26
USER_0037,2019-02-01,2019-12-05,2019-12-05,253,2
USER_1019,2019-02-01,2019-08-02,2019-08-02,614,11
USER_0527,2019-02-01,2019-07-01,2019-08-08,5656,70
USER_1213,2019-02-01,2019-06-26,2019-12-26,7928,85
USER_0072,2019-02-01,2019-08-17,2019-08-17,572,9
USER_0756,2019-02-01,2019-06-16,2019-09-28,10073,138
USER_0087,2019-02-01,2019-08-22,2019-09-19,86,4
USER_0386,2019-02-01,2019-10-18,2019-10-18,666,11
USER_1187,2019-02-01,2019-03-15,2019-12-14,7629,49
USER_1116,2019-02-01,2019-03-10,2019-05-31,7026,65
USER_0013,2019-02-01,2019-02-09,2019-07-20,1390,32
USER_0664,2019-02-01,2019-09-01,2019-09-01,3107,64
USER_1421,2019-02-01,2019-01-02,2019-01-02,1834,13
USER_0209,2019-02-01,2019-04-17,2019-12-24,8509,93
USER_1419,2019-02-01,2019-09-06,2019-09-06,5035,77
USER_0193,2019-02-01,2019-03-27,2019-12-27,10421,103
USER_0413,2019-02-01,2019-01-17,2019-08-01,258,15
USER_0726,2019-02-01,2019-04-19,2019-07-06,1624,21
USER_0515,2019-02-01,2019-04-14,2019-11-06,5224,31
USER_0938,2019-02-01,2019-03-04,2019-12-10,11517,124
USER_0459,2019-02-01,2019-04-05,2019-12-09,845,22
USER_0410,2019-02-01,2019-08-24,2019-11-22,7616,67
USER_1145,2019-02-01,2019-12-06,2019-12-07,1643,18
USER_0064,2019-02-01,2019-06-12,2019-06-12,6003,67
USER_0818,2019-02-01,2019-01-29,2019-01-29,1723,17
USER_0823,2019-02-01,2019-06-12,2019-06-12,350,2
USER_1153,2019-02-01,2019-01-15,2019-07-14,2247,30
USER_0900,2019-02-01,2019-06-07,2019-06-07,1605,20
USER_1391,2019-02-01,2019-01-31,2019-12-13,9883,81
USER_0403,2019-02-01,2019-01-09,2019-01-09,949,9
USER_1067,2019-03-01,2019-06-15,2019-06-15,2198,30
USER_0500,2019-03-01,2019-02-08,2019-02-08,4375,34
USER_0022,2019-03-01,2019-07-12,2019-07-12,726,16
USER_0933,2019-03-01,2019-03-01,2019-07-07,3098,28
USER_0235,2019-03-01,2019-05-25,2019-05-25,1798,32
USER_0032,2019-03-01,2019-11-10,2019-11-10,1376,12
USER_0860,2019-03-01,2019-01-25,2019-12-10,480,6
USER_1430,2019-03-01,2019-02-12,2019-09-17,3371,72
USER_1265,2019-03-01,2019-10-01,2019-10-01,2162,27
USER_0757,2019-03-01,2019-04-19,2019-04-19,315,1
USER_0934,2019-03-01,2019-06-02,2019-08-18,2361,38
USER_1197,2019-03-01,2019-02-10,2019-10-05,5798,64
USER_0392,2019-03-01,2019-05-22,2019-05-22,143,3
USER_0117,2019-03-01,2019-03-01,2019-09-28,1740,20
USER_1216,2019-03-01,2019-11-21,2019-11-21,2511,16
USER_1413,2019-03-01,2019-05-25,2019-05-25,819,6
USER_0944,2019-03-01,2019-01-26,2019-08-18,1597,12
USER_1124,2019-03-01,2019-06-22,2019-06-22,1008,19
USER_1282,2019-03-01,2019-01-26,2019-01-26,1245,27
USER_0893,2019-03-01,2019-03-29,2019-07-19,315,5
USER_0581,2019-03-01,2019-03-21,2019-03-21,1635,15
USER_0687,2019-03-01,2019-01-20,2019-01-20,2624,16
USER_0661,2019-03-01,2019-03-22,2019-03-27,4630,48
USER_1340,2019-03-01,2019-11-02,2019-11-02,2142,28
USER_1209,2019-03-01,2019-07-12,2019-11-03,154,9
USER_1065,2019-03-01,2019-10-16,2019-10-16,1920,14
USER_0948,2019-03-01,2019-03-21,2019-03-21,1161,12
USER_0169,2019-03-01,2019-04-10,2019-04-11,597,16
USER_0015,2019-04-01,2019-12-21,2019-12-21,2303,26
USER_0580,2019-04-01,2019-08-06,2019-08-06,2238,34
USER_0227,2019-04-01,2019-03-09,2019-09-08,5661,63
USER_0046,2019-04-01,2019-08-02,2019-11-20,10045,160
USER_0059,2019-04-01,2019-08-30,2019-10-23,1484,39
USER_0065,2019-04-01,2019-07-20,2019-11-05,5681,76
USER_0686,2019-04-01,2019-10-20,2019-10-20,1804,9
USER_0233,2019-04-01,2019-03-23,2019-03-23,3613,23
USER_0310,2019-04-01,2019-08-11,2019-08-11,958,13
USER_1447,2019-04-01,2019-08-26,2019-09-18,414,10
USER_1225,2019-04-01,2019-12-05,2019-12-05,1901,19
USER_0433,2019-04-01,2019-07-08,2019-07-08,15,1
USER_1200,2019-04-01,2019-03-10,2019-03-11,5216,87
USER_0878,2019-04-01,2019-11-08,2019-11-08,5816,42
USER_0662,2019-04-01,2019-03-10,2019-03-10,815,14
USER_0853,2019-04-01,2019-10-13,2019-10-14,1759,17
USER_1176,2019-04-01,2019-05-08,2019-11-20,3311,37
USER_0536,2019-04-01,2019-05-11,2019-08-04,10653,183
USER_0147,2019-04-01,2019-01-09,2019-11-12,5424,46
USER_1330,2019-04-01,2019-01-17,2019-01-17,1880,18
USER_1341,2019-04-01,2019-02-04,2019-09-27,7018,79
USER_1230,2019-04-01,2019-07-27,2019-10-27,2674,42
USER_0673,2019-04-01,2019-12-02,2019-12-03,5973,61
USER_1357,2019-04-01,2019-08-14,2019-08-14,1400,8
USER_1217,2019-04-01,2019-12-20,2019-12-20,1632,10
USER_0814,2019-04-01,2019-08-30,2019-08-30,900,20
USER_0632,2019-04-01,2019-01-30,2019-01-30,32,3
USER_0329,2019-04-01,2019-10-06,2019-10-07,4189,62
USER_1252,2019-05-01,2019-11-25,2019-11-25,6632,43
USER_1406,2019-05-01,2019-01-16,2019-01-16,1618,28
USER_0507,2019-05-01,2019-06-14,2019-06-14,240,8
USER_0280,2019-05-01,2019-10-27,2019-10-27,282,6
USER_1014,2019-05-01,2019-07-21,2019-07-21,11,1
USER_0713,2019-05-01,2019-02-17,2019-04-05,307,11
USER_0098,2019-05-01,2019-06-28,2019-10-27,1321,15
USER_0450,2019-05-01,2019-03-06,2019-10-26,4733,47
USER_0562,2019-05-01,2019-12-31,2019-12-31,729,2
USER_0347,2019-05-01,2019-11-03,2019-11-03,963,8
USER_1264,2019-05-01,2019-06-12,2019-06-12,258,10
USER_1393,2019-05-01,2019-03-02,2019-11-19,4665,92
USER_0472,2019-05-01,2019-04-27,2019-04-27,2952,32
USER_0420,2019-05-01,2019-01-09,2019-01-09,1217,13
USER_1122,2019-05-01,2019-12-20,2019-12-21,2090,14
USER_0785,2019-05-01,2019-08-19,2019-10-23,3908,67
USER_1332,2019-05-01,2019-05-31,2019-08-16,692,12
USER_1132,2019-05-01,2019-12-14,2019-12-14,42,2
USER_0481,2019-05-01,2019-08-18,2019-08-18,214,2
USER_0493,2019-05-01,2019-04-13,2019-04-13,1271,11
USER_1114,2019-05-01,2019-01-23,2019-01-23,3022,50
USER_1082,2019-05-01,2019-08-21,2019-08-21,3152,53
USER_0839,2019-05-01,2019-03-28,2019-04-18,2128,21
USER_0675,2019-05-01,2019-01-26,2019-10-27,15150,170
USER_1379,2019-05-01,2019-04-25,2019-12-13,1673,40
USER_0353,2019-05-01,2019-01-14,2019-12-13,6829,67
USER_0256,2019-05-01,2019-04-07,2019-04-07,79,1
USER_1050,2019-05-01,2019-04-10,2019-11-09,4053,52
USER_0364,2019-05-01,2019-10-12,2019-12-19,3005,24
USER_0956,2019-05-01,2019-04-18,2019-07-17,4297,60
USER_1151,2019-05-01,2019-09-07,2019-09-07,3307,23
USER_0678,2019-06-01,2019-03-08,2019-10-16,4427,56
USER_0476,2019-06-01,2019-08-22,2019-08-22,1450,29
USER_0817,2019-06-01,2019-06-09,2019-06-09,1249,20
USER_0109,2019-06-01,2019-10-11,2019-10-11,919,12
USER_0137,2019-06-01,2019-12-05,2019-12-06,2876,39
USER_0343,2019-06-01,2019-10-10,2019-10-11,8280,96
USER_1098,2019-06-01,2019-05-02,2019-07-09,2958,70
